iatiidentifier,year,commitment_usd,disbursement_usd,n_disb_tx
44000-P179808,2023,500000000,495624384,14
DE-1-201468479,2015,85487047.869618,85487047.869618,1
DE-1-201468487,2016,85455000,85455000,1
44000-P157224,2016,250000000,250000000,4
44000-P159669,2019,0,249375000,2
44000-P159669,2018,250000000,625000,2
44000-P167246,2019,40000000,39999999.99999999,8
44000-P169907,2019,250000000,248435968,16
44000-P172732,2020,200000000,200000000,2
44000-P173943,2020,749960000,748478832,6
44000-P174027,2021,0,402601860,15
44000-P174027,2020,400000000,0,0
44000-P174292,2020,750000000,750000000,2
44000-P176447,2021,500000000,499879904,21
44000-P177985,2023,0,750000000,8
44000-P177985,2022,750000000,0,0
44000-P178329,2022,190000000,190000000,6
44000-P181032,2023,1500000000,1500000000,16
44000-P162111,2018,20000000,20697494,6
44000-P168218,2020,40000000.00000001,39852160,18
44000-P175570,2021,40000000,39935020,16
44000-P176993,2022,55000000.00000001,54441088,14
44000-P180050,2023,65000000.00000001,65000000.00000001,14
44000-P176937,2022,500000000,487108528,8
44000-P174004,2022,0,0,6
44000-P174004,2021,450000000,431158468,6
44000-P168587,2019,700000000,685246669,16
44000-P144185,2014,100000000,93020495,4
44000-P174005,2023,450000000,468131849,6
44000-P171587,2020,500000000,544564935,14
44000-P148642,2015,129999999.99999999,116040061,6
44000-P147257,2014,300000000,291073945,8
44000-P178382,2023,500000000,0,0
44000-P168580,2019,275000000,0,0
44000-P168580,2020,0,271981770,1
44000-P149747,2016,0,300000000,10
44000-P149747,2017,0,0,10
44000-P149747,2015,300000000,0,0
44000-P180587,2023,100000000,103421195,7
44000-P171851,2019,139250000,139020031,7
44000-P130847,2014,50000000,48563597,10
44000-P149555,2016,45000000,44615970,15
44000-P149555,2019,0,0,5
44000-P175640,2022,150000000,142432875,16
44000-P179086,2023,100000000,101254740,7
44000-P143283,2014,30000000,30230753,12
44000-P143283,2019,0,-10340,6
44000-P156963,2018,30000000,29160390,8
44000-P145275,2015,0,56874232,12
44000-P145275,2014,63000000,0,0
44000-P161619,2018,60000000,57318757,12
44000-P161619,2019,-65205,0,0
44000-P167547,2019,250000000,249932065,20
44000-P150503,2014,45000000,44175590,4
44000-P153084,2015,55000000,54642283.99999999,3
44000-P160866,2016,65000000,62329830,5
44000-P162279,2017,45000000,45320330,6
44000-P164137,2017,45000000,45161468,6
44000-P166425,2018,60000000,59123274,7
44000-P166752,2019,100000000,98720648,3
44000-P167941,2019,50000000,0,0
44000-P167941,2020,0,15019407,4
44000-P168697,2020,100000000,99378719,14
44000-P174388,2021,0,78016302,5
44000-P174388,2020,75000000,0,0
44000-P180288,2023,100000000,99107284,7
44000-P132510,2014,0,16103959,10
44000-P167485,2020,0,100201787,16
44000-P167485,2019,100000000,50000,8
44000-P163939,2020,0,10024188,8
44000-P163939,2019,10000000,0,0
44000-P163966,2019,20000000,20078212,16
44000-P160592,2016,26000000,25413450,5
44000-P163057,2017,26000000,26332392,3
44000-P167348,2019,50000000,49718364,8
44000-P171238,2021,30000000,29432208.000000004,7
44000-P171585,2022,30000000,0,0
44000-P171585,2023,0,30070881,10
44000-P174155,2020,70000000,71886458,9
44000-P147244,2014,0,300751880,2
44000-P167674,2019,500000000,500000000,6
44000-P172863,2020,1000000000,1000000000,21
44000-P172863,2021,0,0,7
44000-P174000,2022,0,0,5
44000-P174000,2021,0,750000000,10
44000-P174000,2020,750000000,0,0
44000-P174150,2021,750000000,750000000,8
44000-P174150,2022,0,0,4
44000-P178224,2023,0,0,5
44000-P178224,2022,700000000,700000000,5
44000-P180496,2023,700000000,1750000,5
DE-1-201667484,2017,113940000,0,0
DE-1-201667484,2018,0,113940000,1
44000-P153753,2017,80000000,84267052,7
DE-1-201667492,2018,113940000,113940000,1
44000-P165056,2019,70000000,40177069,4
44000-P165056,2020,0,29568420,4
44000-P175072,2023,137000000,81393459,8
44000-P132757,2014,-1545.9999999999998,0,0
44000-P145251,2015,0,101544,18
44000-P145251,2014,70000000,69869002,6
44000-P151487,2015,80000000,0,0
44000-P151487,2016,0,77240520,5
44000-P159969,2018,-28418,0,0
44000-P159969,2017,50000000,50634944,4
44000-P163318,2017,120000000,121419485,12
44000-P166124,2018,110000000,108905340,16
44000-P169830,2019,350000000,351083607,20
44000-P173113,2020,250000000,262303230,12
44000-P173113,2022,-310689,0,0
44000-P175256,2021,250000000,245267831,10
44000-P178423,2022,350000000,375306750,18
44000-P146398,2014,50000000,0,0
44000-P146398,2015,0,47351800,10
44000-P176762,2022,300000000,284883552,11
44000-P133687,2014,25000000,23759082,8
44000-P178668,2023,300000000,305014402,10
44000-P154422,2015,70000000,69620372,12
44000-P146537,2014,110000000,108073020,8
44000-P146930,2015,50000000,47826648,5
44000-P174152,2020,100000000,101539035,6
44000-P166159,2018,100000000,100000000,8
44000-P151804,2015,300000000,300000000,6
44000-P122738,2020,0,41000000,2
44000-P122738,2016,0,25000000,2
44000-P127332,2014,0,0,4
44000-P175930,2022,250000000,250000000,10
44000-P179817,2023,150000000,150000000,6
44000-P146942,2014,0,200000000,6
44000-P174107,2020,300000000,300000000,10
44000-P174107,2021,0,0,10
44000-P174191,2022,100000000,0,0
44000-P130012,2014,0,101760555,6
44000-P123352,2014,200000000,197996752,2
44000-P151480,2015,75000000,0,0
44000-P151480,2016,0,74396673,3
44000-P177776,2022,100000000,95593446,6
44000-P159547,2018,100000000,0,0
44000-P159547,2019,0,99330255,4
44000-P170248,2020,100000000,101213373,5
44000-P173044,2021,0,210705786,3
44000-P173044,2020,200000000,0,0
44000-P176881,2022,150000000,144929554,4
44000-P173982,2021,150000000,149060890,6
44000-P168869,2019,100000000,99140708,5
44000-P166788,2020,50000000,25522448,2
44000-P170477,2020,50000000,0,0
44000-P170477,2021,0,50000000,4
44000-P174440,2021,750000000,750000000,6
44000-P101177,2015,0,310000000,5
44000-P101471,2015,0,310000000,5
44000-P120860,2020,-100000000,0,0
44000-P149831,2015,400000000,0,0
44000-P149831,2018,-330000000,70000000,4
44000-P154981,2020,0,1250000000,2
44000-P154981,2016,1250000000,0,0
44000-P156858,2020,0,584319757,6
44000-P156858,2016,1250000000,0,0
44000-P156858,2019,0,420000000,18
44000-P156858,2018,0,245680243,6
44000-P176387,2021,350000000,350000000,10
44000-P177765,2022,500000000,500000000,5
44000-P178591,2022,750000000,0,0
44000-P178591,2023,0,750000000,8
44000-P179214,2023,750000000,0,0
44000-P146243,2014,965800000,899010000,3
44000-P151007,2016,0,63750000,15
44000-P151007,2015,100000000,0,0
44000-P151007,2017,0,36250000,5
44000-P169505,2020,200000000,200000000,8
44000-P178285,2023,0,239400000,7
44000-P178285,2022,240000000,600000,7
44000-P165717,2018,150000000,147989556,4
44000-P174347,2021,100000000,98337639,5
44000-P130051,2014,0,408105000,4
44000-P148957,2014,1034800000,0,0
44000-P148957,2015,0,843900000,4
44000-P149776,2016,558270000,0,0
44000-P149776,2017,0,593050000,14
44000-P166303,2020,0,437050000,2
44000-P166303,2018,493060000,0,0
44000-P178912,2022,641700000,633240000,6
44000-P179297,2023,650000000,638304960,10
44000-P127408,2015,100000000,101458112.99999999,6
44000-P149750,2017,0,96944859,4
44000-P149750,2016,100000000,0,0
44000-P155694,2017,200000000,207516660,8
44000-P157489,2018,0,35550089,2
44000-P157489,2020,0,22655371,1
44000-P157489,2017,70000000,0,0
44000-P157489,2019,0,16698000,1
44000-P161184,2018,200000000,469875,5
44000-P161184,2019,0,182089625,5
44000-P164575,2021,100000000,93083303,12
44000-P177410,2023,160000000,405180,10
44000-P126580,2015,0,298750000,7
44000-P126580,2014,0,201249999.99999997,21
44000-P126580,2023,0,0,14
44000-P147803,2023,0,0,7
44000-P147803,2014,300000000,0,0
44000-P147803,2015,0,300000000,14
44000-P155656,2018,0,497500000,3
44000-P155656,2016,0,2500000,1
44000-P155656,2015,500000000,0,0
44000-P167651,2019,450000000,450000000,8
44000-P167651,2023,0,0,4
44000-P170052,2019,400000000,0,0
44000-P170052,2020,0,400000000,7
44000-P170052,2023,0,0,7
44000-P170914,2021,0,600000000,18
44000-P170914,2023,0,0,9
44000-P170914,2020,600000000,0,0
44000-P171440,2020,500000000,500000000,2
44000-P171440,2023,0,0,2
44000-P174120,2020,500000000,500000000,5
44000-P174120,2023,0,0,5
44000-P175008,2023,0,0,2
44000-P175008,2021,400000000,400000000,4
44000-P175360,2023,600000000,600000000,2
44000-P176891,2021,600000000,0,0
44000-P176891,2023,0,0,9
44000-P176891,2022,0,600000000,9
44000-P177125,2022,0,120000000,2
44000-P177125,2021,500000000,82500000,2
44000-P177125,2023,0,297500000,2
44000-P178634,2023,750000000,750000000,24
44000-P179361,2023,600000000,0,0
44000-P180585,2023,500000000,0,0
44000-P148861,2015,0,35000,1
44000-P148861,2020,0,6965000,1
44000-P148861,2014,7000000,0,0
44000-P125202,2022,0,0,7
44000-P178209,2022,24999999.999999996,24999999.999999996,12
44000-P174198,2022,0,0,8
44000-P174198,2020,15000000,15000000,8
44000-P153269,2016,0,5000000,10
44000-P153269,2022,0,0,5
44000-P153269,2015,5000000,0,0
44000-P176420,2021,35000000,35000000,5
44000-P175139,2023,-787281,0,0
44000-P175139,2021,1318372481,1309186588,10
44000-P149886,2015,0,4580994,5
44000-P149886,2014,5000000,0,0
44000-P167465,2020,15000000,15330543,8
44000-P172454,2022,15000000.000000002,14289898.000000002,12
44000-P172454,2021,15000000,14975613,6
44000-P178676,2023,20000000,15269240,8
44000-P133107,2014,-37614.99999999767,25128243.000000004,3
44000-P146726,2014,30000000.000000004,29930152,8
44000-P168259,2019,40000000,39670774,9
44000-P169498,2020,100000000,101555484,8
44000-P175342,2021,75000000,74178270,12
44000-P178321,2022,100000000,103957516,10
44000-P178322,2023,65000000,66178530,11
44000-P178113,2023,0,200000000,12
44000-P178113,2022,200000000,0,0
44000-P180196,2023,125000000,125000000,1
44000-P146452,2014,70000000,70829850,2
44000-P151279,2015,70000000,66240910,1
44000-P155024,2015,95000000,93962861,1
44000-P158698,2016,95000000,91399594,1
44000-P162671,2017,125000000,125308920,3
44000-P166458,2018,125000000,124018048,3
44000-P169040,2019,125000000,123365700,2
44000-P169040,2020,100000000,103428240,2
44000-P171554,2020,150000000,0,0
44000-P171554,2021,0,152247806,16
44000-P173680,2021,175000000,0,0
44000-P173680,2022,0,168468988,14
44000-P171570,2020,458701095.00000006,459407425,18
44000-P174889,2022,100000000.00000001,97661207,7
44000-P179307,2023,75000000.00000001,71750842,8
44000-P174275,2023,15000000,14859274,6
44000-P159010,2016,5000000,4839588,6
44000-P168335,2020,10000000,10225917,8
44000-P174274,2021,12000000,11871827,7
44000-P174274,2023,-241,23215,7
44000-P164321,2019,5000000,5116471,6
44000-P174447,2021,0,39900000,8
44000-P174447,2020,40000000,100000,8
44000-P175317,2022,75000000,75000000,9
44000-P159023,2017,60000000,64683180,3
44000-P164525,2019,0,180063320,5
44000-P164525,2018,180000000,0,0
44000-P170366,2020,100000000,101740942,16
44000-P170366,2019,180000000,180638880,8
44000-P170366,2021,-175355,0,0
44000-P172723,2022,300000000,280826175,7
44000-P175293,2023,300000000,301881310,18
44000-P152021,2015,500000000,489390303.99999994,3
44000-P172648,2023,350000000,350000000,12
44000-P147557,2014,400000000,402406950,4
44000-P161136,2017,301600000,301376429,9
44000-P128258,2014,600000000,603789088,1
44000-P157207,2016,500000000,492462936,6
44000-P174553,2021,400000000,397156862,8
44000-P172628,2021,400000000,397400612,5
44000-P171850,2020,500000000,506105978,10
44000-P170568,2020,500000000,506185262,6
44000-P170568,2021,-2,0,0
44000-P155480,2015,49999999.99999999,49509610,3
44000-P155480,2016,80000000,78374439,3
44000-P168606,2020,100000000,100391319,7
44000-P163968,2017,65000000,66311830,5
44000-P172023,2022,100000000,94090307,10
44000-P172023,2023,0,466747,5
44000-P174376,2020,70000000,73333770,8
44000-P166739,2020,-81950,0,0
44000-P166739,2018,40000000,39714679,4
44000-P179294,2023,150000000,145270320,24
44000-P132208,2014,0,13450216,6
44000-P169867,2019,150000000,150596825,10
44000-P144601,2014,0,5246370,4
44000-P149963,2014,5000000,4968726,6
44000-P159263,2019,5500000,5565640,6
44000-P171071,2020,5500000,5647340.000000001,7
44000-P172742,2022,20000000,26758176,18
44000-P172742,2021,19000000,11056761,9
44000-P174683,2020,30000000,30677751,7
44000-P173324,2020,175000000,192713137,14
44000-P173324,2021,0,0,7
44000-P158111,2017,500000000,537364076,5
44000-P158111,2021,0,0,5
44000-P132709,2021,0,0,4
44000-P132709,2014,250000000,242507719,4
44000-P150950,2021,0,0,6
44000-P150950,2015,500000000,497634432.99999994,6
44000-P161483,2018,500000000,484523506,6
44000-P161483,2021,0,0,6
44000-P170558,2023,-4298,0,0
44000-P170558,2019,13500000,0,0
44000-P170558,2020,0,13896691,12
44000-P179820,2023,11500000,7466872,5
44000-P172614,2022,0,7564536,5
44000-P172614,2021,17500000,0,0
44000-P155066,2016,3300000,0,0
44000-P155066,2017,0,3448844,10
44000-P145488,2014,0,3083420,4
44000-P150194,2015,4500000,1547480,4
44000-P150194,2016,0,3057054,4
44000-P177930,2023,50000000,52749840,8
44000-P150313,2014,750000000,750000000,3
44000-P177931,2022,489250000,479279159,20
44000-P177931,2021,349500000,339716025,4
44000-P150677,2014,500000000,500000000,1
44000-P181023,2023,1500000000,1500000000,8
44000-P172597,2020,350000000,0,0
44000-P172597,2021,0,350000000,4
44000-P131440,2019,0,260000000,7
44000-P172796,2020,400000000,0,0
44000-P172796,2021,0,400000000,21
44000-P179367,2023,350000000,0,0
44000-P133798,2015,100000000,99994329,2
44000-P180504,2023,750000000,500000000,8
44000-P178156,2022,500000000,500000000,18
44000-P178156,2023,0,0,9
44000-P120536,2014,85000000,85488870,3
44000-P145254,2014,100000000,100430168,1
44000-P150009,2015,80000000,79496064,6
44000-P169956,2020,40000000,20000000,8
44000-P169956,2021,50000000,70000000,16
44000-P146322,2014,500000000,462464750,6
44000-P162071,2017,400000000,408605505,10
44000-P162071,2018,0,0,10
44000-P168749,2020,10000000,9925810,4
44000-P176930,2022,10000000,0,0
44000-P176930,2023,0,9555552,4
44000-P155118,2016,5000000.000000001,0,0
44000-P155118,2017,0,5082912,6
44000-P165928,2019,0,8530744,12
44000-P165928,2018,13700000,0,0
44000-P165928,2020,0,5096608,6
44000-P149770,2014,7500000,0,0
44000-P149770,2015,0,6926542,5
44000-P171764,2020,25000000,15410889,5
44000-P171764,2022,0,9679896,5
44000-P174498,2022,14000000,13827501.000000002,5
44000-P180120,2023,10000000,10000425,6
44000-P173906,2020,300000000,304108911,4
44000-P170113,2022,56400000,53828280,7
44000-P174246,2022,750000000,750000000,12
44000-P179077,2023,1000000000,0,0
44000-P179007,2022,950000000,950000000,20
44000-P168280,2020,200000000,200000000,8
44000-P168280,2019,500000000,500000000,16
44000-P166019,2018,500000000,500000000,5
44000-P171751,2020,500000000,500000000,27
44000-P176353,2021,400000000,400000000,12
44000-P180470,2023,800000000,800000000,32
44000-P174911,2022,275000000,275000000,16
44000-P181011,2023,125000000,127766016,12
44000-P131775,2014,70000000,66054828,3
44000-P144675,2015,0,199500000,1
44000-P144675,2014,200000000,500000,1
44000-P146095,2014,250000000,236452902,8
44000-P155824,2016,90000000,0,0
44000-P155824,2017,0,87600444,7
44000-P157405,2016,150000000,0,0
44000-P157405,2017,0,150000000,4
44000-P160480,2020,0,125000000,6
44000-P160480,2019,125000000,0,0
44000-P171006,2020,84400000,0,0
44000-P171006,2021,0,86008980,9
44000-P171216,2021,100000000,0,0
44000-P171216,2022,-100000000,0,0
44000-P176717,2021,221500000,0,0
44000-P176717,2022,0,204965948,6
44000-P181146,2023,263824069,0,0
46002-P-ML-KA0-003,2014,19803175.18005661,0,0
46002-P-ML-KA0-003,2015,0,19803175.18005661,2
46002-P-ML-KA0-006,2015,20341548.15454695,20341548.15454695,1
46002-P-NA-KA0-002,2018,178396215.15662315,202713080.727468,1
46002-P-NA-K00-007,2017,178396215.15662315,227452680.8533144,1
46002-P-NA-KA0-004,2020,119584929.55721876,113486870.99525772,1
46002-P-NA-K00-004,2021,89198107.57153106,103345246.19375733,1
46002-P-NA-K00-005,2022,136770431.6205298,135836518.36773995,1
46002-P-MZ-K00-010,2014,26220255.571211018,26220255.571211018,1
46002-P-MZ-K00-011,2016,0,20341548.15454695,1
46002-P-MZ-K00-011,2015,20341548.15454695,0,0
46002-P-MZ-K00-012,2020,40683096.3090939,40683096.3090939,2
46002-P-MZ-AA0-041,2023,0,499045.9813915518,1
46002-P-MZ-AA0-041,2022,1356103.21030313,453223.25391540903,1
46002-P-MZ-KA0-007,2023,20341548.15454695,20341548.15454695,1
46002-P-NE-KA0-015,2020,108488256.8242504,88146708.66970344,2
46002-P-NE-KA0-015,2021,0,20341548.15454695,1
46002-P-NE-KA0-013,2018,27122064.206062596,0,0
46002-P-NE-KA0-013,2019,0,27122064.206062596,2
46002-P-NE-KA0-012,2018,40683096.3090939,40683096.3090939,2
46002-P-NE-KA0-011,2016,13561032.103031298,0,0
46002-P-NE-KA0-011,2017,0,13561032.103031298,1
46002-P-NE-KA0-008,2014,0,13561032.103031298,1
46002-P-NE-KA0-010,2015,27122064.206062596,27122064.206062596,1
46002-P-NE-A00-012,2022,5424412.841212519,4339530.272970016,1
46002-P-MA-K00-014,2019,307139974.45101553,292761896.72731614,2
46002-P-MA-AA0-011,2021,129862567.1440602,0,0
46002-P-MA-AA0-011,2022,0,30802126.53256614,2
46002-P-MA-AA0-011,2023,0,9387532.922795689,1
46002-P-MA-AA0-003,2018,229910350.32214233,158021449.34886706,1
46002-P-MA-AA0-003,2019,0,65608649.10422603,1
46002-P-MA-I00-006,2020,0,13377683.626545452,1
46002-P-MA-I00-006,2019,95288353.7720689,23791111.55711839,1
46002-P-MA-I00-006,2021,0,14097159.37060538,1
46002-P-MA-I00-006,2022,0,3262939.4079524605,1
46002-P-MA-HAZ-002,2016,156966804.54620042,151377707.31766856,1
46002-P-MA-IBD-011,2016,134621530.14549634,75190111.8107097,1
46002-P-MA-IBD-011,2017,0,57322417.32177753,1
46002-P-MA-H00-004,2015,111497194.4394344,108032694.95678778,1
46002-P-MA-HZ0-011,2014,115243361.71205318,114820856.71820313,1
46002-P-MA-IAZ-004,2015,0,51389127.252656944,1
46002-P-MA-IBD-010,2014,0,51551098.99960267,1
46002-P-MA-A00-003,2015,131251190.57725246,75173641.84229334,1
46002-P-MA-A00-003,2017,0,193414226.98726755,2
46002-P-MA-A00-003,2016,139708329.47069937,0,0
46002-P-MA-K00-013,2017,198217234.5665284,192430126.68716192,1
46002-P-MA-K00-019,2019,218308592.9886752,0,0
46002-P-MA-K00-021,2020,303481662.4198035,292619555.4558067,1
46002-P-MA-I00-010,2022,0,11303590.703641277,1
46002-P-MA-I00-010,2020,203685064.72002575,49955407.67852761,1
46002-P-MA-I00-010,2023,0,40502135.821873136,1
46002-P-MA-I00-016,2021,137198667.50654662,33282062.822837327,1
46002-P-MA-I00-016,2022,0,23298250.396321166,1
46002-P-MA-I00-016,2023,0,73914366.50316583,1
46002-P-MA-H00-020,2022,0,131074066.0584996,1
46002-P-MA-H00-020,2021,138612435.35795024,0,0
46002-P-MA-I00-012,2022,100494015.63858224,93069891.99994034,1
46002-P-MA-AA0-023,2022,230169505.86311227,212884005.84751704,1
46002-P-MA-IBD-012,2023,136661475.5487811,33231663.53180808,1
46002-P-MA-IA0-008,2023,172337971.7306725,164938811.56539065,1
46002-P-NG-KA0-002,2016,592283953.0544192,0,0
46002-P-NG-KA0-002,2017,0,608754994.9078325,1
DE-1-200570218,2018,0,80424.959184,1
DE-1-200570218,2014,0,54749.662614,1
DE-1-201265420,2015,19723014,19723014,1
46002-P-NG-FA0-002,2015,0,44751405.94000328,1
46002-P-NG-K00-005,2015,0,146383144.5863682,1
46002-P-NG-KA0-006,2020,288500682.97425985,271312803.77050936,1
46002-P-NG-AAG-016,2023,134000317.21966296,101864758.44411568,1
46002-P-RW-FA0-008,2019,22240092.64897133,12588412.369288605,1
46002-P-RW-FA0-008,2020,0,4702454.4247613605,1
46002-P-RW-FA0-008,2023,0,4899731.084733398,1
46002-P-RW-FA0-016,2019,0,115667390.22005488,4
46002-P-RW-FA0-016,2018,262486272.83169273,63416187.89894862,2
46002-P-RW-FA0-016,2023,0,7829120.5128239915,2
46002-P-RW-FA0-016,2020,0,26242135.34723701,1
46002-P-RW-IZ0-004,2016,55857891.23238592,48684105.24988236,1
46002-P-RW-IZ0-006,2020,0,20341548.15454695,1
46002-P-RW-IZ0-006,2018,0,61024644.463640854,2
46002-P-RW-IZ0-006,2017,81366192.6181878,0,0
46002-P-RW-IZ0-003,2014,66449057.304853365,46107509.15030642,2
46002-P-RW-IZ0-003,2016,0,20341548.15454695,1
46002-P-RW-K00-013,2021,0,20504280.539783325,1
46002-P-RW-K00-013,2020,96283327.93152222,75779047.39173889,1
46002-P-RW-E00-013,2023,101707740.77273476,40683096.3090939,1
46002-P-ST-K00-012,2020,6780516.051515649,6780516.051515649,1
46002-P-ST-K00-015,2020,10170774.077273477,10170774.077273477,1
46002-P-ST-K00-013,2023,5424412.841212519,0,0
DE-1-201767805,2019,0,85455000,2
DE-1-201767805,2017,170910000,85455000,2
DE-1-201770114,2022,0,529707.7778220001,2
DE-1-201770114,2023,0,316081.671822,4
DE-1-201770114,2018,4557600,241324.327512,2
DE-1-201770114,2020,0,286633.309122,2
DE-1-201770114,2019,0,582188.952006,2
DE-1-201770114,2021,0,251465.20399800004,2
