iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full,y2_early_days_raw,log_commitment,log_disbursement
44000-P505118,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,JO,NA,NA,NA,NA,NA,2024-06-27,2024-06-27,2025-12-31,2025-12-31,0,552,300000000,300000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,0,0,19.519293032620475,19.519293032620475
44000-P507382,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,JO,NA,NA,NA,NA,NA,2025-03-31,2025-03-31,2026-09-30,2026-09-30,0,548,400000000,400000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0,0,19.806975105072254,19.806975105072254
44000-P130048,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,0,2000000000,1,2015,2015,2012-04-25,2012-05-15,2015-12-31,2015-12-31,0,1345,2000000000,2000000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,0,0,21.416413017506358,21.416413017506358
44000-P154291,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,500000000,500000000,1,2015,2016,2015-09-30,2015-12-01,2016-06-30,2016-06-30,0,274,500000000,500000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,20.030118656386467,20.030118656386467
44000-P158140,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,400000000,400000000,1,2016,2017,2016-11-30,2016-11-02,2017-09-30,2017-09-30,0,304,400000000,400000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,19.806975105072254,19.806975105072254
44000-P161475,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,300000000,300000000,1,2017,2018,2017-07-31,2017-10-31,2018-06-30,2018-06-30,0,334,300000000,300000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,19.519293032620475,19.519293032620475
44000-P163973,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,300000000,300000000,1,2018,2018,2018-05-02,2018-06-28,2018-11-30,2018-11-30,0,212,300000000,300000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,19.519293032620475,19.519293032620475
44000-P167297,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,1000000000,1020070896,1,2019,2019,2019-03-29,2019-05-23,2019-12-31,2019-12-31,0,277,1000000000,1020070896,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.02007089600000022,-0.020070896,0,20.72326583694641,20.743137967709522
44000-P170940,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,600000000,601870192,1,2020,2020,2020-03-31,2020-03-20,2021-04-30,2021-04-30,0,395,600000000,601870192,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.00311698666666671,-0.00311698666666671,0,20.21244021318042,20.21555235211508
44000-P172439,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,800000000,800000000,1,2021,2021,2021-06-15,2021-06-15,2021-12-31,2021-12-31,0,199,800000000,800000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,20.5001222856322,20.5001222856322
44000-P173232,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,400000000,400000000,1,2021,2022,2021-05-27,2021-06-10,2022-06-30,2022-06-30,0,399,400000000,400000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,19.806975105072254,19.806975105072254
44000-P173233,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,1000000000,1000000000,1,2023,2023,2022-03-31,2023-03-28,2024-06-30,2024-06-30,0,822,1000000000,1000000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,20.72326583694641,20.72326583694641
44000-P175742,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,350000000,351376780,1,2022,2022,2021-09-23,2022-06-29,2023-06-30,2023-06-30,0,645,350000000,351376780,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.0039336571428572,-0.0039336571428572,0,19.67344371244773,19.67736965299102
44000-P177726,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,750000000,752919940,1,2022,2022,2022-06-17,2022-06-17,2023-06-30,2023-06-30,0,378,750000000,752919940,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.00389325333333334,-0.00389325333333334,0,20.43558376449463,20.439469458730507
44000-P500689,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ID,1000000000,1025656260,1,2023,2023,2023-12-06,2023-12-06,2024-12-24,2024-12-24,0,384,1000000000,1025656260,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.02565626000000009,-0.02565626000000009,0,20.72326583694641,20.74859849832039
44000-P508323,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,ID,NA,NA,NA,NA,NA,2025-06-04,2025-06-04,2026-12-31,2026-12-31,0,575,1500000000,1604850840,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,-0.06990056,0,21.128730945054574,21.196296654630267
44000-P152440,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KG,24000000,23313675,1,2015,2015,2015-01-29,2015-01-29,2016-01-31,2016-01-31,0,367,24000000,23313675,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.02859687499999996,0.02859687499999996,0,16.99356438831222,16.964550656242935
44000-P163983,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KG,24000000,22929082,1,2018,2018,2018-05-01,2018-11-08,2019-12-31,2019-12-31,0,609,24000000,22929082,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.04462158333333332,0.04462158333333332,0,16.99356438831222,16.94791661914388
44000-P148099,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KG,24000000,23174775,1,2016,2016,2015-04-21,2016-07-07,2017-09-01,2017-09-01,0,864,24000000,23174775,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.03438437500000002,0.03438437500000002,0,16.99356438831222,16.9585749606312
44000-P126274,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KG,25000000,24942602,1,2014,2014,2013-06-25,2014-06-10,2015-12-31,2015-12-31,0,919,25000000,24942602,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.00229592,0.00229592,0,17.034386382832476,17.03208782316707
44000-P126034,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KG,NA,NA,NA,NA,NA,2012-06-26,2013-07-25,2014-09-30,2014-09-30,0,826,25000000,25924248,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,-0.03696991999999999,0,17.034386382832476,17.07068930490892
44000-P508608,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,NA,NA,NA,NA,NA,2025-06-20,2025-06-20,2027-12-31,2027-12-31,0,924,101500000,101500000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0,0,18.435569356446116,18.435569356446116
44000-P180749,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KH,NA,NA,NA,NA,NA,2024-06-15,2024-06-20,2025-06-30,2025-06-30,0,380,275000000,275293305,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,-0.00106656363636359,0,19.432281655630845,19.433347650892316
44000-P179019,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KH,274000000,274000000,1,2022,2023,2022-12-22,2022-12-20,2023-10-31,2023-10-31,0,313,274000000,274000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,19.428638664352345,19.428638664352345
44000-P176756,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KH,200000000,182822400,1,2021,2022,2021-06-24,2021-06-24,2022-05-31,2022-05-31,0,341,200000000,182822400,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.08588799999999996,0.08588799999999996,0,19.11382792451231,19.024025747770338
44000-P144602,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,0,5279344,1,2014,2014,2013-12-05,2013-12-11,2014-06-30,2014-06-30,0,207,5200000,5279344,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,-0.01525846153846144,0,15.464169183551656,15.479312405539472
44000-P149888,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,3000000,2878470,1,2014,2015,2014-08-29,2014-11-14,2015-06-30,2015-06-30,0,305,3000000,13878470,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.04051000000000004,-3.6261566666666663,0,14.914122846632385,16.445849276419548
44000-P155540,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,2000000,2074815,1,2016,2017,2016-02-16,2016-09-13,2017-12-31,2017-12-31,0,684,2000000,2074815,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.03740750000000004,-0.03740750000000004,0,14.508657738524219,14.54538255104574
44000-P161794,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,5000000,5096675,1,2017,2018,2017-11-14,2017-11-22,2018-12-31,2018-12-31,0,412,5000000,5096675,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.0193350000000001,-0.0193350000000001,0,15.424948470398375,15.44409892429139
44000-P167263,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,4999946,4989224,1,2018,2020,2018-09-27,2018-11-29,2020-09-30,2020-09-30,0,734,4999946,4989224,3,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.00214442315977014,0.00214442315977014,0,15.424937670340054,15.422790944612565
44000-P169179,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KI,5000000,5019264,1,2020,2022,2019-10-31,2020-12-03,2022-02-28,2022-02-28,0,851,5000000,5019264,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.00385279999999998,-0.00385279999999998,0,15.424948470398375,15.428793867373278
44000-P177794,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,KI,10000000,8167046,1,2023,2023,2023-11-30,2023-11-30,2026-12-31,2026-12-31,0,1127,10000000,8167046,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,0.1832954,0.1832954,0,16.11809565095832,15.915617834747717
44000-P511822,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,KI,NA,NA,NA,NA,NA,2025-12-17,2025-12-16,2029-01-15,2029-01-15,0,1125,15000000,10106920,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.32620533333333335,0,16.523560759066484,16.12873089571925
44000-P181269,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,KM,NA,NA,NA,NA,NA,2025-08-29,2025-08-29,2027-02-26,2027-02-26,0,546,20000000,19854686,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.00726570000000004,0,16.811242831518264,16.80395060776618
44000-P179763,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KM,20000000.000000004,19541211,1,2023,2023,2023-05-31,2023-09-29,2024-12-15,2024-12-15,0,564,19952908.000000004,19541211,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.02293945000000019,0.02063343348247803,0,16.808885455088575,16.788036178093517
44000-P131688,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KM,3800000,3851950,1,2014,2014,2013-11-14,2014-04-29,2014-12-30,2014-12-30,0,411,3800000,3851950,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.01367105263157886,-0.01367105263157886,0,15.150511624696614,15.16409007154592
44000-P174260,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KM,10000000,10369944,1,2020,2020,2020-07-14,2020-12-10,2021-12-31,2021-12-31,0,535,10000000,10369944,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.03699439999999998,-0.03699439999999998,0,16.11809565095832,16.154422179998264
44000-P150924,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KM,2997298,3091824,1,2015,2017,2015-04-30,2015-06-02,2016-12-31,2016-12-31,0,611,2997298,3091824,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,-0.03153707105533043,-0.03153707105533043,0,14.91322177412179,14.944271765982707
44000-P508695,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,KZ,NA,NA,NA,NA,NA,2026-03-13,2026-03-13,2027-08-31,2027-08-31,0,536,600000000,0,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,1,0,20.21244021318042,NA
44000-P154702,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KZ,1000000000,1000000000,1,2015,2016,2015-05-28,2015-11-03,2016-12-31,2016-12-31,0,583,1000000000,1000000000,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0,0,0,20.72326583694641,20.72326583694641
44000-P178303,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KZ,NA,NA,NA,NA,NA,2022-09-19,2024-03-14,2025-12-31,2025-12-31,0,1199,600000000,541696008,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,NA,0.09717332,0,20.21244021318042,20.110215531208322
44000-P174367,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,KZ,400000000,364851780,1,2021,2022,2020-10-01,2021-12-09,2023-12-31,2023-12-31,0,1186,400000000,364851780,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.08787054999999999,0.08787054999999999,0,19.806975105072254,19.715001746881285
