iatiidentifier,year,interrupted_flag,balance_owed,balance_share,disbursement_usd,commitment_usd,donor_ref,donor,x1_donor_type,modality,recipient_main,status_code,status_name,finance_type,flow_type,collaboration_type,finance_type_name,flow_type_name,collaboration_type_name,hierarchy,log_commitment,planned_duration_days,y2_early_days,y1_gap_full,s1_share,s2_hhi_net,s3_n_donors,cum_commit,disb_year,voice_account,corruption_ctrl,pol_stability,aid_dependence,gdp_pc,population,region,income_group,coup,coup_attempt,election_year,single_donor,log_gdp_pc,log_pop,net_degree,net_between,net_eigen,net_peers,net_peer_str
44000-P171851,2019,0,229969,0.0016514829443447,139020031,139250000,44000,EN: World Bank,Multilateral,A02_sector,MK,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.75178143677167,255,0,0.00165148294434469,0.7650810925317575,0.05518689308607272,2,189250000,139020031,-0.1170509,-0.460025199999999,0.0391432,1.16863429316816,6718.85826635458,1876262,Europe & Central Asia,Upper middle income,0,0,1,0,8.81267351824232,14.444792057645532,53,0.6409087280099744,1,12,59
44000-P171912,2020,1,300000000,1,0,300000000,44000,EN: World Bank,Multilateral,A02_sector,CR,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.519293032620475,461,0,0,0.3409090909090909,0.43440082644628103,2,300000000,0,1.2021175,0.756375,0.9250217,0.354734007266892,12475.6852076814,5034320,Latin America & Caribbean,High income,0,0,0,0,9.431536845578764,15.431789020396428,73,0.650701274355751,1,10,98
44000-P171912,2021,0,0,0,300000000,0,44000,EN: World Bank,Multilateral,A02_sector,CR,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.519293032620475,461,0,0,0.4195804195804196,0.3368868893344418,2,600000000,300000000,1.126743,0.590956,1.0171458,0.131312694801835,12962.2716075659,5059988,Latin America & Caribbean,High income,0,0,0,0,9.469798232908374,15.436874669719334,59,0.6934502886604991,1,9,60
44000-P172023,2022,0,5909693,0.05909693,94090307,100000000,44000,EN: World Bank,Multilateral,A02_sector,TG,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.420680743952367,857,0,0.05442946000000004,0.7489537418281828,0.0334249243144884,3,360000000,94090307,-0.8529812,-0.630985799999999,-0.76039539999999906,4.9626430205307,1071.61539220759,8068616,Sub-Saharan Africa,Lower middle income,0,0,0,0,6.976922501329511,15.90349252615801,62,0.6378585585115697,1,10,71
44000-P172023,2023,0,5442946,0.05442946,466747,0,44000,EN: World Bank,Multilateral,A02_sector,TG,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.420680743952367,857,0,0.05442946000000004,0.7873267676481043,0.02522726882466075,3,510000000,145737067,-0.8614839,-0.5879504,-0.9186036,6.31099457668382,1182.32951436696,8223850,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.07524193607517,15.922549027211137,65,0.6275509997946984,1,10,88
44000-P172211,2020,0,152944,9.559e-4,159847056,160000000,44000,EN: World Bank,Multilateral,A02_sector,AF,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.890684373198106,377,0,9.559000000000096e-4,1,0,2,550000000,261096408,-1.081484,-1.40089,-2.5896897,20.9414654233233,510.787063366811,39068979,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0,0,0,6.235952797617645,17.480839334107248,73,0.650701274355751,1,10,98
44000-P172321,2020,0,0,0,1000000000,1000000000,44000,EN: World Bank,Multilateral,A02_sector,KE,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,20.72326583694641,404,0,0,0.8354425699000145,0.01984800306328282,3,1950000000,1112181913,-0.435817599999999,-0.7505394,-1.0502651,3.99132572231146,1927.66459027849,52217334,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.564064492338477,17.77092506669569,73,0.650701274355751,1,10,98
44000-P172439,2021,0,0,0,800000000,800000000,44000,EN: World Bank,Multilateral,A02_sector,ID,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,20.5001222856322,199,0,0,0.33572988563542117,0.4412547848379306,2,4300000000,800000000,0.0239606,-0.416213499999999,-0.6496757,0.0543174310216664,4287.17313995098,276758053,East Asia & Pacific,Upper middle income,0,0,0,0,8.363382852988169,19.438654227593982,59,0.6934502886604991,1,9,60
44000-P172454,2021,0,24387,0.0016258,14975613,15000000,44000,EN: World Bank,Multilateral,A02_sector,SB,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,17.216707939626428,633,0,0.02448296666666671,0.4112073989134726,0.24350378703476996,3,35000000,14975613,0.3280919,-0.1748432,0.4456005,16.7878473869077,2043.44413170658,762591,East Asia & Pacific,Lower middle income,0,0,0,0,7.622391963118283,13.54447712460504,59,0.6934502886604991,1,9,60
44000-P172454,2022,0,734489,0.02448296666666666,14289898.000000002,15000000.000000002,44000,EN: World Bank,Multilateral,A02_sector,SB,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,17.216707939626428,633,0,0.02448296666666671,0.49504950495049505,0.2549750024507401,2,50000000,14289898.000000002,0.2604926,-0.1752124,0.7315157,17.1882771312074,1877.78104490956,781066,East Asia & Pacific,Lower middle income,0,0,0,0,7.537846063466097,13.568414932293557,62,0.6378585585115697,1,10,71
44000-P172455,2020,1,200000000,1,0,200000000,44000,EN: World Bank,Multilateral,A02_sector,BR,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.11382792451231,1011,0,0,1,NA,1,1694883034,0,0.166765,-0.337231599999999,-0.427421599999999,0.0424601792942894,7074.19378337644,208660842,Latin America & Caribbean,Upper middle income,0,0,0,1,8.864208763138661,19.156220726268646,73,0.650701274355751,1,10,98
44000-P172455,2021,0,0,0,200000000,0,44000,EN: World Bank,Multilateral,A02_sector,BR,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.11382792451231,1011,0,0,1,NA,1,1694883034,200000000,0.0763533,-0.404589,-0.3922756,0.0689288714709019,7972.5366498646,209550294,Latin America & Caribbean,Upper middle income,0,0,0,1,8.98375799590903,19.160474335340812,59,0.6934502886604991,1,9,60
44000-P172567,2020,0,0,0,119000000,119000000,44000,EN: World Bank,Multilateral,A02_sector,HN,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.594634051075804,1186,0,0,0.20504900213452348,0.43519584930756017,3,224000000,119000000,-0.7831642,-0.972603599999999,-0.666353099999999,5.45838363077564,2307.61494319511,10119640,Latin America & Caribbean,Lower middle income,0,0,0,0,7.743969778005341,16.129988648068327,73,0.650701274355751,1,10,98
44000-P172597,2020,1,350000000,1,0,350000000,44000,EN: World Bank,Multilateral,A02_sector,UA,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.67344371244773,489,0,0,0.9219676387404716,0.00608904940373755,2,1600000000,0,0.1275231,-0.830952599999999,-0.9599236,1.46149209346667,3709.76928710938,44680014,Europe & Central Asia,Upper middle income,0,0,0,0,8.218724966904833,17.615036845504527,73,0.650701274355751,1,10,98
44000-P172597,2021,0,0,0,350000000,0,44000,EN: World Bank,Multilateral,A02_sector,UA,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.67344371244773,489,0,0,1,NA,1,1949500000,689716025,0.0995611999999999,-0.8040912,-0.990563099999999,1.14242200616382,4775.94580078125,44298640,Europe & Central Asia,Upper middle income,0,0,0,1,8.471347306762913,17.60646453476985,59,0.6934502886604991,1,9,60
44000-P172614,2021,1,17500000,1,0,17500000,44000,EN: World Bank,Multilateral,A02_sector,TV,2,Implementation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,16.67771143889374,2324,0,0.5677407999999999,0.749034749034749,0.0629835571920514,2,38800000,0,0.9314732,0.2034342,1.2851524,43.4974105887582,6042.51983141155,10194,East Asia & Pacific,Upper middle income,NA,NA,NA,0,8.706576394560097,9.229554590899989,59,0.6934502886604991,1,9,60
44000-P172614,2022,0,9935464,0.5677408,7564536,0,44000,EN: World Bank,Multilateral,A02_sector,TV,2,Implementation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,16.67771143889374,2324,0,0.5677407999999999,0.6815710564175712,0.06026110149262953,3,38800000,7564536,0.9360094,0.2445984,1.4735212,85.0871322599163,5414.74642912412,9992,East Asia & Pacific,Upper middle income,NA,NA,NA,0,8.596881330845413,9.209540051805414,62,0.6378585585115697,1,10,71
44000-P172628,2021,0,2599388,0.00649847,397400612,400000000,44000,EN: World Bank,Multilateral,A02_sector,PK,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.806975105072254,456,0,0.00649847000000003,0.4333596272124747,0.2704230457890137,3,4101600000,794557474,-0.9211047,-0.906181199999999,-1.6496402,0.849773385600569,1455.31922370186,239477801,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,7.282980553274667,19.29397128158408,59,0.6934502886604991,1,9,60
44000-P172648,2023,0,0,0,350000000,350000000,44000,EN: World Bank,Multilateral,A02_sector,PK,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.67344371244773,1286,0,0,0.38536606436974497,0.3777733917275543,3,4451600000,350000000,-1.0251755,-1.0461855,-1.9403838,1.19777756155236,1360.32417758419,247504495,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,7.2154783161961955,19.32693930142426,65,0.6275509997946984,1,10,88
44000-P172723,2022,0,19173825,0.06391275,280826175,300000000,44000,EN: World Bank,Multilateral,A02_sector,SN,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.519293032620475,793,0,0.06391274999999996,0.5945441127742123,0.1643944764860506,2,820000000,280826175,0.0142739,0.0169424,-0.2028622,5.40970410938915,1574.0281059306,17651103,Sub-Saharan Africa,Lower middle income,0,0,1,0,7.361393285190607,16.686308832308825,62,0.6378585585115697,1,10,71
44000-P172732,2020,0,0,0,200000000,200000000,44000,EN: World Bank,Multilateral,A02_sector,IN,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.11382792451231,773,0,0,0.5437406866655629,0.20817256100441212,2,2889960000,1698478832,0.056762,-0.254487099999999,-0.720631199999999,0.0680475973856743,1907.04251637669,1402617695,South Asia,Lower middle income,0,0,0,0,7.553308900253144,21.061606109843773,73,0.650701274355751,1,10,98
44000-P172742,2021,0,7943239,0.4180652105263158,11056761,19000000,44000,EN: World Bank,Multilateral,A02_sector,TO,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,17.47907220409392,1220,0,0.03038623076923075,0.44748764806729463,0.17416892792051725,3,65000000,11056761,0.9152911,-0.3427691,1.111896,20.7308719511235,4922.8015864044,105490,East Asia & Pacific,Upper middle income,NA,NA,NA,0,8.50163307555465,11.566371440675857,59,0.6934502886604991,1,9,60
44000-P172742,2022,0,1185063,0.03038623076923077,26758176,20000000,44000,EN: World Bank,Multilateral,A02_sector,TO,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,17.47907220409392,1220,0,0.03038623076923075,0.6062767475035663,0.15501799955637047,2,85000000,26758176,0.8562089,-0.496913,1.3674794,50.6841546798573,5298.01942454298,105042,East Asia & Pacific,Upper middle income,NA,NA,NA,0,8.575088336216947,11.562115549160987,62,0.6378585585115697,1,10,71
44000-P172749,2020,0,-3677795,-0.03677795,103677795,100000000,44000,EN: World Bank,Multilateral,A02_sector,BJ,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.420680743952367,409,0,-0.03677795000000006,0.8585254905600157,0.02001503682128413,3,305000000,154833905,-0.0674593,-0.0352655,-0.283192699999999,6.74972249628457,1200.19426557789,13070169,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.090238710655221,16.385843015891712,73,0.650701274355751,1,10,98
44000-P172796,2020,1,400000000,1,0,400000000,44000,EN: World Bank,Multilateral,A02_sector,UY,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.806975105072254,658,0,7.512474999999963e-4,0.21424745581146223,0.6174070606987601,2,400000000,0,1.2549779,1.5144744,1.1512208,NA,15757.5341990356,3398968,Latin America & Caribbean,High income,0,0,0,0,9.665073891718755,15.03898241410025,73,0.650701274355751,1,10,98
44000-P172796,2021,0,0,0,400000000,0,44000,EN: World Bank,Multilateral,A02_sector,UY,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.806975105072254,658,0,7.512474999999963e-4,0.1988071570576541,0.6419099715820387,2,400000000,400000000,1.2359324,1.6220519,1.1500797,NA,17881.8119616753,3396695,Latin America & Caribbean,High income,0,0,0,0,9.79153938373138,15.038313458007291,59,0.6934502886604991,1,9,60
44000-P172863,2020,0,0,0,1000000000,1000000000,44000,EN: World Bank,Multilateral,A02_sector,MX,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,20.72326583694641,335,0,0,0.2777777777777778,0.5216049382716049,2,2250000000,1000000000,-0.0915771,-0.853792,-0.7772933,0.0732682764739702,8841.27074929751,126799054,Latin America & Caribbean,Upper middle income,0,0,0,0,9.087185895221191,18.658114139371747,73,0.650701274355751,1,10,98
44000-P172863,2021,0,0,0,0,0,44000,EN: World Bank,Multilateral,A02_sector,MX,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,20.72326583694641,335,0,0,0.31413612565445026,0.47040925413228807,2,3000000000,1500000000,-0.17373,-0.8733867,-0.736204699999999,0.0440393635274843,10314.0506733708,127648148,Latin America & Caribbean,Upper middle income,0,0,1,0,9.241262387665618,18.664788193125055,59,0.6934502886604991,1,9,60
44000-P173008,2020,0,-240474,-0.01624824324324324,15040474,14800000,44000,EN: World Bank,Multilateral,A02_sector,BT,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,16.510137738734343,1109,0,-0.01624824324324314,0.4972972972972973,0.25271000730460186,2,128800000,54861390,0.337151,1.3421241,1.1154419,8.80005363209277,3191.66906999331,770006,South Asia,Lower middle income,0,0,0,0,8.068299278380968,13.5541535860073,73,0.650701274355751,1,10,98
44000-P173044,2020,1,200000000,1,0,200000000,44000,EN: World Bank,Multilateral,A02_sector,NP,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.11382792451231,358,0,-0.05352892999999992,0.4760830889552921,0.12377474395147764,4,550000000,126735821,-0.1316182,-0.701156999999999,-0.250305599999999,5.20289798982393,1154.21517578318,28966574,South Asia,Lower middle income,0,0,0,0,7.051175890503701,17.181653102482993,73,0.650701274355751,1,10,98
44000-P173044,2021,0,-10705786,-0.05352893,210705786,0,44000,EN: World Bank,Multilateral,A02_sector,NP,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.11382792451231,358,0,-0.05352892999999992,0.579316927285169,0.10375731524129644,4,700000000,359766676,-0.1442262,-0.624520499999999,-0.2520173,4.30972174965279,1252.75076731986,29475010,South Asia,Lower middle income,0,0,0,0,7.133097026348016,17.19905334365822,59,0.6934502886604991,1,9,60
44000-P173113,2020,0,-12303230,-0.04921292,262303230,250000000,44000,EN: World Bank,Multilateral,A02_sector,NE,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.335727946964894,428,0,-0.05051845811693556,0.5819168859549783,0.10234630252535898,3,1030000000,262303230,-0.429998999999999,-0.529990899999999,-1.502479,14.366742145094,575.451340306915,23717613,Sub-Saharan Africa,Low income,0,0,1,0,6.355154672557526,16.98172849465228,73,0.650701274355751,1,10,98
44000-P173113,2021,0,-12303230,-0.04921292,0,0,44000,EN: World Bank,Multilateral,A02_sector,NE,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.335727946964894,428,0,-0.05051845811693556,0.5708691142337361,0.1198283421555104,3,1280000000,245267831,-0.5571309,-0.5632509,-1.4793091,12.2913829577016,609.585703670137,24502140,Sub-Saharan Africa,Low income,0,1,1,0,6.4127795521127515,17.01427101863921,59,0.6934502886604991,1,9,60
44000-P173113,2022,0,-12613919,-0.05051845811693557,0,-310689,44000,EN: World Bank,Multilateral,A02_sector,NE,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.335727946964894,428,0,-0.05051845811693556,0.620691185996455,0.09397326119628646,3,1630000000,375306750,-0.552252899999999,-0.5631731,-1.299076,13.3616898475288,613.614736429298,25311973,Sub-Saharan Africa,Low income,0,0,0,0,6.419367266109669,17.046788082861212,62,0.6378585585115697,1,10,71
44000-P173150,2022,0,-113687,-0.002842175,40113687,40000000,44000,EN: World Bank,Multilateral,A02_sector,GM,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,17.50439001207821,778,0,-0.00284217500000005,0.829144006116334,0.02919177064597533,2,126000000,40113687,-0.210048799999999,-0.3002052,0.1344853,12.5329494002404,836.244875868476,2636470,Sub-Saharan Africa,Low income,0,0,1,0,6.728921483912127,14.784951459166134,62,0.6378585585115697,1,10,71
44000-P173232,2021,1,400000000,1,0,400000000,44000,EN: World Bank,Multilateral,A02_sector,ID,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.806975105072254,399,0,0,0.33572988563542117,0.4412547848379306,2,4300000000,800000000,0.0239606,-0.416213499999999,-0.6496757,0.0543174310216664,4287.17313995098,276758053,East Asia & Pacific,Upper middle income,0,0,0,0,8.363382852988169,19.438654227593982,59,0.6934502886604991,1,9,60
44000-P173232,2022,0,0,0,400000000,0,44000,EN: World Bank,Multilateral,A02_sector,ID,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,19.806975105072254,399,0,0,0.350469212159714,0.4218902443524226,2,5400000000,1504296720,0.0259014,-0.3702139,-0.7624666,0.0520217147137062,4730.83484836107,278830529,East Asia & Pacific,Upper middle income,0,0,0,0,8.461856966622147,19.44611473229052,62,0.6378585585115697,1,10,71
44000-P173233,2023,0,0,0,1000000000,1000000000,44000,EN: World Bank,Multilateral,A02_sector,ID,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,20.72326583694641,822,0,0,0.3938163063246988,0.3443668317717978,3,7400000000,2025656260,-0.0200561,-0.4431661,-0.613745,0.0865296538634396,4876.2992959843,281190067,East Asia & Pacific,Upper middle income,0,0,0,0,8.492141870174391,19.454541393663803,65,0.6275509997946984,1,10,88
44000-P173324,2020,0,-17713137,-0.10121792571428571,192713137,175000000,44000,EN: World Bank,Multilateral,A02_sector,TN,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.980296531887788,567,0,-0.10121792571428578,0.4576215551878577,0.14774616063420104,3,1925000000,192713137,0.1060573,-0.019263,-0.4326193,2.37469792485443,3548.65363663803,11974057,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.174323553248167,16.298252950770117,73,0.650701274355751,1,10,98
44000-P173324,2021,0,-17713137,-0.10121792571428571,0,0,44000,EN: World Bank,Multilateral,A02_sector,TN,3,Finalisation,NA,NA,2,not declared,not declared,Multilateral (inflows),1,18.980296531887788,567,0,-0.10121792571428578,0.4376590912148092,0.15727478555778865,4,1925000000,0,-0.0624493999999999,-0.1415165,-0.6668946,2.43554093679102,3906.93926319391,12048622,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.270509549296639,16.304460854515224,59,0.6934502886604991,1,9,60
